Company;review_title;pros;cons;score_pros;score_cons;insurance_pros;safety_pros;balance_pros;retirement_pros;culture_pros;racism_pros;sexism_pros;ageism_pros;benefits_pros;opportunities_pros;privacy_pros;resources_pros;insurance_cons;safety_cons;balance_cons;retirement_cons;culture_cons;racism_cons;sexism_cons;ageism_cons;benefits_cons;opportunities_cons;privacy_cons;resources_cons
BP;Great Place to Work;Lots of room for creativity in executing your work with emphasis on teamwork and collaboration. Lots of opportunity to take on new projects, for those that wish to to do so.;The level of change may not be for everyone.;0.8;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;BP;Great pay and benefits. Collaborative environment. They promote work life balance for office workers. Development and learning opportunities.;They are moving jobs from the US to Europe (Hungary) and India. Frequent restructuring. Lack of job security. Project teams who are in charge of transitioning work from one location to another are disorganized.;0.89;0.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great benefits;"Benefits are great; above average compensation package - 7% 401(k) match, HDHP with HSA deposit if qualified";Tendency to hire external candidates rather than developing its own people;0.77;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great job;Busy store fun job nice pay;Small parking for the customers;0.69;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Good company...but;Salary, benefit, Health Perks, Pensions are all good. 401K contribution is up to 7%.;Nepotism and favoritism everywhere. Slow to make decisions.;0.71;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Good company to work;Good working environment and benefits;Vulnerable to downturn and many staff cuts.;0.67;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Future is looking bleak for this company.;Great team. Good opportunity to learn.;Declining business. Pay is not competitive. Little growth potential.;0.87;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great place to work;"Care about employees; offer employee training";Employment uncertainty is a concern;0.49;0.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Transition opens up many opportunities;BP is undergoing a transition to renewable energy and this presents opportunities to work on cutting-edge technologies.;None that I've run into thus far.;0.57;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;About bp;Nice working culture, good benefit.;frequent work force cut, not stable;0.83;0.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Flexibility for work/life balance, but reorganization cloud lingers;#NOM?;#NOM?;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great energy company;International, diversity and inclusion, people oriented, transformational;Outsourcing, offshoring jobs to lower cost countries a lot;0.0;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Good company to work with;Good training program for new graduates;difficult to get promotion within company;0.44;0.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Not worth it;There weren’t many pros to working here.;Always waiting to be downsized, too many layers of unnecessary managers who were looking for things to justify their jobs.;0.0;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great company to work for;Values of the company People vision and ambition;energy sector share price sector stability under current circunstances;0.57;0.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;FAB;Cares about people more than process;Big restructuring and uncertain future ahead;0.46;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Ok;Some downtime, job was easy to understand;You will be exposed to nasty truckers;0.44;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great company;Good pay and great benefits.;Overworked due to cyclical nature of oil industry.;0.85;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Beware HR;Ability to learn and try new skills;Poor communication between HR and management;0.32;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Very large company;Large company where there are a lot of options to move around between jobs, people are very friendly, you aren't expected to work outside normal business hours unless on international projects;Little to no control over what happens with projects/decision making, many people are there for the benefits and really don't care;0.54;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great comonay;cares for their people and their development;Re-org frequently and change expectations;0.46;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great Company;Compensation, Work life balance, Growth, Leadership;Oil and gas industry uncertainty;0.38;0.66;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Commodity Risk Analyst Chicago;Pay, benefits, workplace, opportunities, coworkers;internal turnover, political, long hours, new company direction;0.59;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;great place to work;great benefits and work-life balance.;can be difficult to move up;0.77;0.65;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;BP Castrol;BP Castrol is a true Equal Opportunity Employer with caring management.;Need better pay for contractors.;0.83;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Overall great company;- Benefits (excellent health care, 401k match, pension) - New CEO is a remarkable leader;- Movement across functions is extremely difficult, can make promotion hard to come by;0.92;0.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Large Company New Directions;Large company good benefits. Opportunities to move around and progress carrier.;Large Company, less personal identity than a smaller company;0.87;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Searching for an Identity;Strong Capital, Long-term Stability, Diversified portfolio;Misaligned leadership and inability to direct employees and activities to a focused target;0.51;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Solid company that pays well and has great benefits;The pay and benefits are above average;"Oil and gas is a declining industry; work life balance could use some improvement";0.3;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;good environment for growth;good opportunities for lateral movement and a diverse range of projects and challenges, also good work life balance and overall benefits;difficulty for upward movement without good presentation skills;0.88;0.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;BPX Energy;Very good compensation and benefits package 9/80 schedule Access to good training and technical resources Have positions in world class shale plays (EF, Permian, Haynesville) Opportunities to get great experience;Political Strong technical staff rarely rewarded for technical achievements Often not loyal to staff that have been with the company for many years;0.95;0.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great company to work for;Good company to work for with strong leadership. Lots of opportunities for growth and development available to all employees. Good communication from upper level leaders.;Lots of levels of leadership.;0.92;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Technician’s personal experience;#NOM?;#NOM?;0.0;0.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Fine;great benefits (medical, retirement, etc.);very bureaucratic and hard to get ideas pushed up the chain;0.77;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Awesome place to work;great environment, good work/life balance;unpredictable downsizing causing fear of job loss;0.79;0.32;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Greta place to work;great benefits including pension plan;too much hierachy, which slows decision process;0.77;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Excellent Place to Start Your Career;Great Pay, Good Experience, Safety ;iousConsAfter learning the basics, most of the engineering effort is centered around conforming to existing BP standards and following specs instead of thinking critically. There is so much bureaucracy that it is easier to just follow the specs than to do anything else, even if the specs create a more expensive and difficult solution1 person found this review helpfulHelpfulShareRepor;0.86;0.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Beifits;Good place to work for;Commute place to work for;0.44;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Marketing Director;Pays well, good work/life balance.;Inept leadership and strategy. Self-service everything. No upward mobility.;0.61;0.68;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great company!;Great overall compensation and benefits.;Difficult to integrate into BP. Very complex.;0.77;0.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great;I feel Amazing working at bp.;It is Occasionally out of water;0.59;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Going through changes in big oil;Great people and above average pay and bonus.;Company restructuring and cutting finance roles.;0.8;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Good company;Good benefits and good pay;Higher mgt located in the UK;0.79;0.78;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great company;Work/life balance, interesting job, great compensation package;a few weeks a year require ~12 hr days, 6 days a week;0.78;0.78;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great if you can stay... management manages by reorgs;Great benefits and pay if you keep your job;Constant reorgs and awful hours1 person found this review helpfulHelpfulShareRepor;0.74;0.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;My experience has been great!;This company has great benefits.;Large companies periodically restructure their organization resulting in RIFs.;0.77;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great people, good salary good benefits, very poor management and poor outlook;A lot of very skilled workers (level G and below). Great Benefits and good pay. Good diversity and hard working people.;"Very poor management coming from London. No good idea can ever come from outside the UK. The last 10 years, every decision made has had bad repercussion on the business, workers and knowledge depletion and yet shareholders keep getting paid at the expense of workers. Higher ups are a closed club and they only promote within their restricted group. New CEO fooled everyone with his supposed ""in touch with workers"" attitude when in reality he is ruthless and is totally out of touch with reality. He spent ""Tweeting or Yammering"" instead of truly running the business (reminds me of TRUMP). Managers are promoted based on who you know and not what you accomplish. Some managers are sooooooo bad that they keep bouncing from one division to the other wrecking havoc but never get fired. In general this organization is absolutely terrible at running assets....hence everytime they sold one, the new owners made out really well and ran that assets 100% better than when it was in BP's hands. This is all due to too much red tape. I view this organization as an oil tanker that takes forever to make a turn while it's competitors are more nimble and are more like frigates. The last 10 years, BP went through 5 reorg all by reducing headcounts or selling assets. The organization is just too lean to function properly and is constantly trying to put up fires that get started because of the lack of bodies/personnel.8 people found this review helpfulHelpfulShareRepor";0.89;0.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great Company;Salaries, Benefits, Culture, Opportunities, Trainings;Layoffs, Overworked, Redundancies, Some Management, WL Balance;0.64;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Major changes;Easy job. Little supervision. No accountability;No direction. Projects were cancelled all the time;0.24;0.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Discrimination exists at every level;Great Benefits package, Good Work Life Balance;Mediocre Middle Management, Irresponsible leaders, Racism prevalent;0.86;-0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;-high pay, great benefits, international opportunities;-high pay, great benefits, international opportunities;#NOM?;0.84;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great Company;Salaries, Benefits, Culture, Opportunities, Trainings;Layoffs, Overworked, Redundancies, Some Management, WL Balance;0.64;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great company to work for;Good company to work for with strong leadership. Lots of opportunities for growth and development available to all employees. Good communication from upper level leaders.;Lots of levels of leadership.;0.92;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Work;Salary, work place, management and co workers;Rude customers, thieves, drunk people and busy days;0.0;-0.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Solid company that pays well and has great benefits;The pay and benefits are above average;"Oil and gas is a declining industry; work life balance could use some improvement";0.3;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great Company, People, Facilities & Benefits... wish they had keep their word!;Great Facilities, good smart people, best of breed hardware & software, great benefits.;Sr. Management in UK in HR is overbearing in direction of HR in US. HR jobs in USA will go before UK HR jobs when things get tight, even if USA is the bigger business.2 people found this review helpfulHelpfulShareRepor;0.97;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Very large company;Large company where there are a lot of options to move around between jobs, people are very friendly, you aren't expected to work outside normal business hours unless on international projects;Little to no control over what happens with projects/decision making, many people are there for the benefits and really don't care;0.54;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Ehh it's ok;Forward looking and supports diversity;"Big Corp w/ lots of Bosses Bob, says it values ""work life balance"" but doesn't practice it";0.36;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Evolving company;great benefits, good location in chicago;Unclear pay structure, gray at times;0.86;0.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Okay;Good schedule, easy , night shift good for student;Lots of cleaning garbage and bathroom;0.83;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Good Employer, Less-Good Industry;-Great Compensation -Excellent Resume Building Experience -Brilliant People -Nice Perks and Accomodations such as Gym, Cafeterias, modern workspaces going up -Flexible Working Culture -General Understanding that Family Comes First -Strong focus on values and ethics;-If you're not into Houston or Chicago, thats where the most jobs are -Its a big, corporate, bureaucratic company with a lot of red tape -Change happens slowly -People tend to move positions every two years, based on the way the company org charts are structured (at least for office based jobs), which makes for a lot of unfinished initiatives and projects -The health of the industry truly ebbs and flows with lots of ups and downs1 person found this review helpfulHelpfulShareRepor;0.97;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Good company;Good company to work for.;The company reorganisation of 2020.;0.44;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Reservoir Engineer;nice company would work there again;dead end career politics and layoffs;0.42;0.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;bp is a company.;Pay, Benefits, CAPEX, Training, Flexibility, WL Balance;Re-org every year, limited growth, no clear path for advancement1 person found this review helpfulHelpfulShareRepor;0.56;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Okay job;Good money and excellent benefits;Many hours And not enough vacation;0.85;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Good Company;Management team is very good and cares about employees;Limited options for career growth;0.75;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Good company;Good technology, multi-national company, good opportunities;too much process, too many layers of management;0.81;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Good Company;Excellent benefits and professional environment;Due to the Instable Oil & Gas market there is high risk of layoffs1 person found this review helpfulHelpfulShareRepor;0.74;0.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BP;Great people, good salary good benefits, very poor management and poor outlook;A lot of very skilled workers (level G and below). Great Benefits and good pay. Good diversity and hard working people.;"Very poor management coming from London. No good idea can ever come from outside the UK. The last 10 years, every decision made has had bad repercussion on the business, workers and knowledge depletion and yet shareholders keep getting paid at the expense of workers. Higher ups are a closed club and they only promote within their restricted group. New CEO fooled everyone with his supposed ""in touch with workers"" attitude when in reality he is ruthless and is totally out of touch with reality. He spent ""Tweeting or Yammering"" instead of truly running the business (reminds me of TRUMP). Managers are promoted based on who you know and not what you accomplish. Some managers are sooooooo bad that they keep bouncing from one division to the other wrecking havoc but never get fired. In general this organization is absolutely terrible at running assets....hence everytime they sold one, the new owners made out really well and ran that assets 100% better than when it was in BP's hands. This is all due to too much red tape. I view this organization as an oil tanker that takes forever to make a turn while it's competitors are more nimble and are more like frigates. The last 10 years, BP went through 5 reorg all by reducing headcounts or selling assets. The organization is just too lean to function properly and is constantly trying to put up fires that get started because of the lack of bodies/personnel.8 people found this review helpfulHelpfulShareRepor";0.89;0.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
